o_place,d_place,cnt,o_lat,o_lon,d_lat,d_lon
Iowa,Alabama,1,41.663,-91.538,30.682,-88.057
New York,Indiana,18,41.202,-74.543,40.115,-86.112
Texas,Wisconsin,7,31.119,-97.298,43.506,-88.521
Massachusetts,Oregon,1,42.318,-71.238,44.943,-123.035
Washington,Maine,2,46.88,-122.696,43.892,-70.3
Kansas,New Hampshire,1,37.972,-100.873,42.836,-71.222
Illinois,Georgia,59,41.452,-87.969,33.51,-84.128
Nevada,Tennessee,5,36.335,-115.548,35.72,-86.431
Connecticut,Nevada,4,41.302,-73.243,36.114,-115.128
Kentucky,Nebraska,1,37.765,-87.102,40.234,-97.782
Tennessee,Massachusetts,5,35.726,-86.921,42.049,-70.954
Ohio,Mississippi,3,40.3,-84.179,31.404,-89.405
Missouri,Mississippi,4,37.747,-90.232,33.225,-89.562
North Carolina,Washington,6,35.464,-79.114,47.718,-121.931
Vermont,Rhode Island,1,44.01,-72.226,41.926,-71.442
Michigan,Oregon,6,42.475,-84.477,44.587,-122.537
California,Idaho,13,35.447,-119.262,43.681,-115.5
Nebraska,Nevada,2,40.581,-99.72,38.448,-114.644
Illinois,Texas,69,41.647,-87.912,31.007,-97.268
Texas,Minnesota,16,31.155,-97.167,45.655,-93.569
District of Columbia,Wyoming,1,38.895,-77.037,44.799,-106.959
Indiana,Missouri,29,39.373,-86.905,38.648,-92.011
Indiana,Wisconsin,23,40.267,-86.339,43.226,-88.298
Utah,Oklahoma,1,37.624,-109.482,35.538,-98.676
North Carolina,Illinois,18,35.619,-79.971,41.486,-88.467
New York,Pennsylvania,262,41.214,-74.649,40.674,-76.781
Nevada,Oklahoma,14,36.867,-116.272,35.324,-97.203
Ohio,South Dakota,2,40.266,-83.123,43.816,-101.772
Delaware,Virginia,20,39.094,-75.508,38.45,-78.092
Georgia,Georgia,64183,33.518,-84.05,33.399,-83.924
Connecticut,South Carolina,2,41.618,-72.797,34.475,-81.47
Colorado,Indiana,9,39.705,-104.982,40.737,-86.32
Texas,Louisiana,347,30.86,-95.862,30.855,-91.903
South Dakota,Colorado,2,43.541,-96.731,39.375,-105.355
Maine,Oregon,1,43.685,-70.28,45.464,-122.78
California,Wyoming,4,35.849,-120.211,43.808,-108.344
California,Indiana,21,34.01,-118.165,40.038,-86.271
District of Columbia,New Hampshire,1,38.899,-77.014,42.971,-71.444
Tennessee,District of Columbia,7,36.011,-87.024,38.897,-77.023
Florida,Oklahoma,9,27.395,-81.129,35.953,-97.326
New Jersey,Utah,6,40.507,-74.216,40.031,-111.982
Missouri,Connecticut,1,39.045,-94.581,41.308,-72.931
Colorado,Nevada,30,39.379,-105.266,36.746,-115.915
Illinois,New York,56,41.035,-88.228,41.244,-74.553
Michigan,Montana,1,42.271,-83.73,45.743,-111.064
Texas,Alabama,36,30.996,-96.072,32.729,-87.201
South Carolina,New Mexico,3,34.15,-81.059,34.558,-105.691
Arizona,Maine,4,33.503,-111.413,44.141,-69.724
Georgia,Michigan,29,33.566,-84.037,42.477,-83.364
Nebraska,New Mexico,1,41.743,-97.826,34.7,-108.595
Texas,Maryland,15,31.123,-97.452,39.181,-76.716
Arkansas,Vermont,1,33.777,-93.468,44.007,-73.164
South Dakota,Montana,1,44.207,-102.423,46.43,-113.519
Georgia,Rhode Island,1,33.544,-84.234,41.78,-71.437
Indiana,Pennsylvania,16,39.831,-86.199,40.378,-76.79
New Hampshire,Vermont,17,43.625,-72.139,43.738,-72.429
Nevada,North Carolina,9,36.145,-115.205,35.399,-80.211
Washington,South Carolina,2,47.607,-122.481,32.991,-79.975
Georgia,District of Columbia,28,33.89,-84.425,38.896,-77.028
Arizona,Oregon,19,33.443,-111.799,44.896,-122.345
Minnesota,Oklahoma,1,43.641,-94.1,34.89,-94.604
Iowa,Washington,3,41.581,-93.605,47.511,-119.136
Wisconsin,Indiana,20,43.168,-88.275,40.174,-86.12
Nebraska,North Dakota,1,40.931,-98.35,46.231,-97.56
Texas,California,277,31.336,-97.71,34.913,-118.804
Ohio,Kentucky,232,39.25,-84.161,38.675,-84.683
Utah,California,65,39.368,-111.981,35.074,-118.637
Missouri,Illinois,271,38.663,-90.757,39.279,-89.615
Minnesota,Maryland,3,44.898,-93.216,39.079,-76.657
West Virginia,California,11,39.228,-80.41,34.836,-118.982
Oregon,South Carolina,1,45.516,-122.625,34.939,-82.239
North Carolina,Texas,33,35.477,-80.033,31.381,-97.171
Arizona,Missouri,5,33.301,-111.786,38.994,-93.713
Ohio,Nevada,9,40.455,-82.668,36.086,-115.127
Michigan,Kentucky,12,42.564,-83.582,37.979,-85.005
Nevada,Texas,98,36.407,-115.442,31.181,-97.594
Kentucky,Maryland,1,38.196,-85.722,39.087,-77.163
New Hampshire,Connecticut,5,43.113,-71.268,41.587,-72.957
Iowa,Colorado,7,41.719,-93.488,39.489,-104.962
South Dakota,South Dakota,2200,43.841,-98.209,43.851,-98.309
Utah,Massachusetts,3,40.175,-111.332,42.255,-71.092
Iowa,Minnesota,29,42.521,-93.583,45.136,-93.564
Maine,Washington,1,44.822,-68.807,47.136,-122.303
Maine,Massachusetts,12,43.804,-70.256,42.397,-71.419
Kansas,Kentucky,5,38.639,-98.116,38.157,-85.679
Washington,Minnesota,3,47.524,-122.313,45.206,-93.205
District of Columbia,New York,49,38.899,-77.026,41.176,-74.57
New York,Illinois,49,40.829,-74.114,41.127,-88.121
Virginia,Kansas,2,38.181,-78.176,38.835,-99.933
Maryland,Vermont,1,38.926,-76.885,43.872,-72.451
California,Connecticut,10,34.999,-119.351,41.398,-73.003
Arizona,Colorado,42,34.287,-111.728,39.348,-105.482
New York,Minnesota,13,41.184,-74.467,45.394,-93.305
North Carolina,California,40,35.458,-80.437,35.075,-119.174
Washington,South Dakota,2,47.605,-122.331,44.171,-100.369
Wyoming,California,6,42.989,-106.364,36.007,-120.212
New Mexico,West Virginia,1,35.528,-108.743,38.245,-81.567
Ohio,Wyoming,1,41.284,-84.356,43.076,-107.29
Tennessee,New Hampshire,1,36.165,-86.784,44.311,-71.765
Maine,Ohio,1,44.401,-68.23,41.806,-80.776
Pennsylvania,New Mexico,3,40.137,-77.065,34.182,-106.673
Iowa,Illinois,110,41.623,-91.333,41.171,-89.485
North Carolina,North Carolina,48768,35.554,-79.862,35.537,-79.887
Utah,Kansas,4,40.488,-111.661,38.789,-98.722
Pennsylvania,Massachusetts,19,40.481,-76.148,42.319,-71.239
New Jersey,Maryland,57,40.116,-74.746,39.099,-76.652
Iowa,Kentucky,3,41.885,-93.296,37.043,-87.463
Louisiana,District of Columbia,2,29.954,-90.071,38.892,-77.021
Arkansas,Colorado,6,35.047,-93.262,39.391,-105.582
Colorado,South Carolina,5,39.489,-104.607,34.06,-80.899
Massachusetts,New Mexico,1,42.323,-71.142,34.592,-106.041
New Mexico,Virginia,2,33.722,-107.414,37.724,-76.714
California,Tennessee,44,35.846,-119.82,35.807,-86.849
Wyoming,Vermont,1,42.833,-108.731,44.26,-72.575
Michigan,Colorado,5,42.736,-84.924,39.704,-105.052
Nebraska,Virginia,2,41.24,-96.336,38.464,-78.421
Colorado,Oklahoma,14,39.626,-105.044,35.981,-99.24
Oregon,Massachusetts,4,44.946,-122.841,42.348,-71.201
New York,Georgia,89,40.815,-74.009,33.376,-83.911
Pennsylvania,Rhode Island,1,40.005,-75.118,41.817,-71.422
Oregon,Nevada,17,45.303,-122.649,37.682,-116.758
Missouri,South Dakota,1,39.1,-94.559,44.213,-100.247
Florida,Louisiana,56,28.563,-82.507,30.684,-91.502
North Carolina,Wisconsin,4,35.276,-80.859,44.399,-88.536
Nevada,Wisconsin,7,36.066,-115.136,43.667,-88.993
Texas,Virginia,33,30.851,-96.955,37.934,-78.153
Minnesota,Montana,2,46.214,-93.995,46.436,-108.873
Tennessee,Missouri,24,35.843,-87.771,38.259,-92.247
North Carolina,Michigan,14,35.496,-80.909,42.374,-84.294
Tennessee,Maryland,9,35.731,-86.678,39.179,-76.967
Oregon,Idaho,18,44.708,-119.694,44.624,-115.584
Colorado,Ohio,9,39.296,-104.935,40.275,-82.95
Arkansas,Pennsylvania,1,34.823,-91.559,40.164,-77.928
California,Washington,89,35.887,-119.747,47.274,-122.26
Washington,New Hampshire,1,47.676,-121.854,43.391,-72.195
Illinois,Iowa,120,41.556,-89.777,41.701,-91.442
New Hampshire,Georgia,1,42.891,-71.277,33.847,-84.516
Ohio,Louisiana,3,39.899,-83.55,30.207,-91.634
Oregon,Missouri,4,45.039,-122.809,38.518,-93.491
New Hampshire,Pennsylvania,4,43.232,-71.53,40.447,-77.121
North Dakota,Illinois,3,47.269,-98.817,40.89,-88.675
Oklahoma,New York,15,35.731,-97.541,41.486,-74.788
Colorado,Louisiana,18,39.472,-104.943,30.66,-91.756
Massachusetts,Michigan,7,42.386,-71.501,42.499,-83.88
Kentucky,Minnesota,3,37.486,-86.304,44.509,-93.101
New Mexico,Florida,9,33.415,-105.241,27.514,-81.42
Tennessee,Washington,9,35.943,-86.975,47.567,-122.095
Florida,Connecticut,11,27.011,-81.152,41.426,-73.081
North Dakota,Michigan,1,46.83,-100.764,42.747,-84.482
California,New Hampshire,1,34.182,-118.325,43.309,-70.96
Ohio,Iowa,7,40.339,-82.548,41.651,-93.005
West Virginia,Missouri,2,38.68,-81.977,38.857,-92.316
Texas,South Dakota,6,32.788,-96.691,44.03,-100.25
Mississippi,Nevada,1,31.324,-89.328,36.167,-115.149
Wyoming,Indiana,2,43.474,-110.776,40.472,-85.65
Wyoming,Wyoming,1265,42.28,-106.571,42.288,-106.567
Massachusetts,Connecticut,149,42.202,-71.918,41.648,-72.674
Iowa,Mississippi,3,42.66,-92.712,31.457,-89.472
Illinois,New Mexico,6,41.833,-87.793,35.174,-105.635
Florida,New York,148,27.103,-81.0,41.103,-74.225
North Carolina,Florida,85,35.379,-79.854,27.691,-81.5
District of Columbia,Washington,9,38.897,-77.021,47.57,-121.019
Wyoming,Kansas,1,41.139,-104.791,37.506,-101.697
Missouri,Oregon,3,37.968,-92.818,44.243,-122.563
Iowa,Virginia,2,42.438,-92.673,37.754,-77.394
Kentucky,Ohio,248,38.817,-84.466,39.439,-84.042
Indiana,Alabama,6,39.564,-86.971,33.762,-86.433
New York,New York,133407,41.185,-74.482,41.191,-74.483
New York,New Jersey,1474,40.801,-73.97,40.674,-74.184
Montana,New Hampshire,1,47.047,-111.37,42.891,-71.211
Alabama,Indiana,7,33.688,-87.047,38.907,-86.731
Colorado,Georgia,20,39.525,-104.938,33.284,-83.883
North Carolina,District of Columbia,18,35.607,-79.122,38.895,-77.02
District of Columbia,Illinois,9,38.897,-77.021,41.95,-88.274
Oklahoma,District of Columbia,2,35.994,-97.356,38.903,-77.025
Montana,Massachusetts,1,46.058,-114.05,42.345,-71.581
Georgia,Iowa,3,33.298,-84.602,41.711,-91.327
New York,Delaware,19,40.788,-73.928,39.439,-75.623
Missouri,West Virginia,2,38.736,-90.386,39.125,-79.678
Arizona,Minnesota,9,33.569,-111.878,45.019,-93.265
Vermont,Pennsylvania,2,44.391,-72.908,40.057,-75.814
South Carolina,Tennessee,19,34.077,-81.19,35.975,-85.138
Indiana,Delaware,1,39.769,-86.159,39.0,-75.5
New Jersey,Connecticut,25,40.702,-74.336,41.381,-72.949
New Hampshire,New Hampshire,3928,43.047,-71.366,43.086,-71.374
Maryland,Idaho,1,38.753,-76.992,45.495,-114.143
California,Kentucky,15,35.305,-119.454,38.033,-85.687
Nebraska,Ohio,2,41.727,-100.317,40.278,-82.783
North Carolina,Oregon,5,35.412,-81.261,45.494,-123.235
District of Columbia,Florida,33,38.898,-77.023,26.868,-80.862
New York,Wisconsin,3,41.467,-74.921,43.645,-89.238
Virginia,Indiana,11,37.766,-77.213,39.903,-86.235
Pennsylvania,North Carolina,31,40.144,-76.18,35.422,-79.835
Arizona,Alabama,5,33.117,-111.661,33.136,-86.546
Rhode Island,Rhode Island,5818,41.754,-71.441,41.753,-71.44
Missouri,Arkansas,30,37.591,-92.891,35.525,-92.779
New Hampshire,Texas,2,43.033,-71.133,29.596,-97.163
Tennessee,New York,26,35.869,-86.602,41.303,-74.558
Iowa,Texas,29,41.924,-93.18,30.928,-96.806
Kentucky,Louisiana,6,37.952,-85.818,30.479,-90.766
Wyoming,Georgia,1,43.474,-110.776,34.162,-84.483
Kansas,Nevada,15,38.754,-100.098,36.379,-115.513
Louisiana,Utah,1,30.459,-91.091,40.572,-111.861
Colorado,Michigan,4,39.537,-105.447,43.137,-84.954
Kentucky,California,17,38.029,-85.505,36.487,-120.131
New Mexico,Pennsylvania,4,34.503,-105.871,40.062,-75.105
Washington,New York,12,47.564,-122.443,41.388,-74.564
Missouri,Arizona,10,38.475,-91.208,33.729,-111.808
New York,Arizona,16,40.757,-73.945,33.975,-111.619
Kentucky,Kentucky,15007,38.036,-85.466,38.036,-85.495
Iowa,Montana,1,41.576,-93.606,46.68,-110.045
Massachusetts,New York,101,42.315,-71.635,41.574,-74.5
Florida,West Virginia,7,27.238,-81.137,38.684,-80.538
Missouri,Missouri,22823,38.685,-92.182,38.681,-92.18
Oregon,Indiana,1,44.776,-117.833,40.119,-85.558
Michigan,South Dakota,2,42.654,-84.37,44.43,-101.525
Virginia,Virginia,40302,37.828,-77.311,37.84,-77.392
Texas,Georgia,121,31.157,-96.856,33.411,-83.984
Georgia,Delaware,2,33.256,-84.139,39.42,-75.632
Virginia,Arizona,6,37.526,-77.994,34.431,-112.306
Maryland,Minnesota,2,39.025,-76.806,44.418,-92.89
Virginia,Florida,58,37.707,-77.438,27.674,-81.588
Minnesota,Utah,3,45.665,-93.795,39.279,-110.379
Maine,New Mexico,1,43.626,-70.285,35.089,-106.644
Arkansas,District of Columbia,2,34.727,-92.253,38.903,-77.013
Florida,Georgia,429,28.364,-81.938,32.856,-83.608
Wyoming,Montana,5,44.668,-107.366,46.081,-110.414
Kentucky,Virginia,8,37.426,-85.749,37.765,-78.106
Utah,South Carolina,1,40.708,-111.821,32.257,-80.918
Oregon,Virginia,1,45.536,-122.631,37.093,-79.297
Oklahoma,Arkansas,48,35.337,-96.211,35.142,-93.155
Minnesota,Texas,10,44.588,-93.779,32.391,-96.999
Florida,Utah,12,27.346,-80.952,40.399,-111.78
Kentucky,Kansas,8,38.456,-85.063,38.682,-99.292
Ohio,Wisconsin,8,40.268,-83.08,43.92,-88.453
Ohio,Ohio,64762,40.501,-82.742,40.497,-82.74
Illinois,New Jersey,19,41.689,-88.002,40.578,-74.282
Texas,Florida,169,30.959,-96.912,27.298,-81.353
Arizona,Arkansas,4,33.215,-110.931,35.608,-92.437
Michigan,Washington,9,42.408,-84.133,47.653,-122.179
South Dakota,Oklahoma,1,44.292,-96.785,35.222,-97.445
South Carolina,Kentucky,7,33.709,-80.096,37.853,-85.061
Delaware,Massachusetts,1,39.679,-75.756,42.399,-71.032
Connecticut,California,15,41.509,-72.825,34.654,-118.779
Minnesota,Virginia,2,44.491,-92.871,38.805,-77.142
New York,Massachusetts,100,41.174,-73.91,42.286,-71.679
Tennessee,Texas,97,35.717,-86.824,31.237,-96.804
Massachusetts,Wyoming,2,42.33,-71.32,42.07,-106.187
Montana,Utah,4,46.249,-111.432,39.515,-111.045
Nebraska,Colorado,16,41.025,-97.328,39.417,-105.264
Connecticut,Montana,1,41.267,-73.057,47.865,-110.739
Colorado,Tennessee,9,39.608,-105.254,35.943,-87.309
Florida,Montana,1,28.012,-82.162,46.879,-114.031
Maryland,Missouri,1,39.125,-76.781,39.1,-94.559
Tennessee,Kansas,4,35.515,-87.461,38.855,-98.767
North Dakota,North Dakota,2104,47.277,-98.318,47.267,-98.325
Utah,Florida,10,40.481,-111.615,28.107,-81.421
Texas,Texas,225053,30.837,-97.154,30.844,-97.262
Oklahoma,New Hampshire,2,35.468,-97.516,43.489,-71.487
Alabama,Ohio,5,33.745,-86.389,41.142,-81.819
Rhode Island,Connecticut,41,41.726,-71.516,41.496,-72.394
Minnesota,North Carolina,3,44.887,-93.256,35.409,-79.546
Utah,Oregon,15,40.289,-111.74,44.63,-120.392
Connecticut,Utah,1,41.687,-72.548,40.407,-111.867
District of Columbia,Nevada,2,38.897,-77.025,36.033,-115.086
Connecticut,Indiana,2,41.64,-72.743,39.647,-86.285
Indiana,District of Columbia,3,40.518,-86.028,38.895,-77.03
California,Pennsylvania,58,34.503,-118.678,40.324,-76.303
Tennessee,Colorado,11,35.645,-87.502,39.46,-104.922
Iowa,Georgia,2,41.576,-93.606,33.154,-83.822
Missouri,New Jersey,7,38.274,-91.564,40.608,-74.29
Colorado,Maine,1,38.889,-104.789,45.188,-68.985
Vermont,Massachusetts,13,43.254,-72.642,42.371,-71.817
Minnesota,Indiana,2,44.529,-93.385,41.333,-86.233
Maryland,Connecticut,8,39.382,-76.635,41.433,-73.128
South Carolina,Colorado,4,33.349,-79.73,39.278,-105.766
Ohio,Oregon,8,39.745,-83.736,44.978,-122.949
Ohio,Georgia,33,40.123,-83.007,33.6,-84.218
New York,Virginia,70,40.976,-74.084,38.019,-77.811
Minnesota,Maine,1,44.255,-93.866,44.79,-69.362
Pennsylvania,Kentucky,10,40.497,-76.945,38.183,-84.864
Wyoming,Florida,1,41.237,-105.419,28.374,-81.398
Arizona,Washington,13,33.644,-111.82,47.407,-122.271
South Dakota,New Mexico,1,45.75,-101.2,35.087,-106.651
Wyoming,District of Columbia,2,44.799,-106.959,38.895,-77.037
Connecticut,North Carolina,8,41.479,-72.915,35.344,-81.002
Wisconsin,Missouri,7,43.142,-88.547,38.432,-92.57
New Mexico,New York,12,34.495,-105.795,41.052,-74.247
Wyoming,Arizona,1,42.835,-106.325,33.493,-111.926
Wyoming,Pennsylvania,1,43.474,-110.776,40.005,-75.118
Michigan,Tennessee,14,42.61,-84.331,35.722,-86.345
Florida,Delaware,3,26.95,-80.627,39.016,-75.439
Virginia,Minnesota,6,38.831,-77.069,44.332,-92.741
Indiana,Arizona,10,40.609,-86.504,33.079,-112.251
Kansas,New Jersey,10,37.581,-96.897,40.584,-74.365
Rhode Island,Tennessee,2,41.85,-71.367,36.062,-86.83
Ohio,Pennsylvania,119,40.768,-81.81,40.818,-78.844
Idaho,North Carolina,1,43.692,-116.361,35.17,-79.861
District of Columbia,Rhode Island,6,38.898,-77.018,41.731,-71.448
Missouri,Rhode Island,1,39.228,-94.407,41.488,-71.313
Nevada,Maryland,3,36.153,-115.169,39.021,-76.745
Ohio,North Carolina,22,40.13,-82.895,35.487,-80.382
South Carolina,South Carolina,17167,34.017,-80.88,33.989,-80.886
Iowa,New Mexico,1,40.877,-92.718,35.101,-105.613
Virginia,Washington,11,37.952,-77.259,47.554,-122.11
Minnesota,Florida,11,44.966,-93.646,27.518,-81.653
Alabama,New York,10,34.065,-86.624,41.627,-75.023
Kansas,West Virginia,2,38.593,-98.142,38.349,-80.879
Oklahoma,South Dakota,1,35.099,-98.611,43.84,-103.192
Nebraska,Oklahoma,3,41.118,-96.267,35.56,-96.345
Florida,Maine,2,29.064,-81.03,43.659,-70.266
South Carolina,Kansas,2,33.429,-80.455,39.458,-97.314
Minnesota,Connecticut,1,44.669,-93.399,41.376,-73.453
District of Columbia,Minnesota,2,38.895,-77.037,44.959,-93.178
California,Illinois,104,34.498,-118.767,41.524,-87.989
New Hampshire,California,6,43.259,-71.456,37.829,-120.644
New Hampshire,North Carolina,1,42.971,-71.444,34.597,-77.405
Michigan,Virginia,7,42.637,-83.864,37.833,-77.517
Tennessee,New Jersey,11,36.025,-86.244,40.428,-74.52
Georgia,Wisconsin,8,34.057,-84.317,43.141,-88.416
Mississippi,Minnesota,1,32.308,-90.875,47.24,-95.207
Illinois,Ohio,53,41.429,-88.221,40.434,-82.932
Connecticut,Rhode Island,40,41.484,-72.436,41.701,-71.482
Illinois,Illinois,66229,41.597,-88.052,41.58,-88.06
Virginia,Ohio,18,37.746,-77.938,40.459,-82.687
Louisiana,Colorado,10,31.207,-91.823,39.36,-106.024
Missouri,Idaho,2,39.243,-92.48,43.168,-114.63
Illinois,South Carolina,2,41.834,-87.732,33.258,-80.482
Illinois,Missouri,260,39.196,-89.673,38.602,-90.958
Wisconsin,Oregon,3,44.655,-89.777,43.206,-120.84
Maryland,District of Columbia,1010,38.977,-76.943,38.899,-77.012
Florida,Nevada,35,27.344,-81.438,36.432,-115.508
Florida,Massachusetts,36,26.817,-81.031,42.28,-71.296
West Virginia,Wisconsin,1,38.19,-81.733,43.479,-90.071
Louisiana,Massachusetts,2,29.975,-90.16,41.982,-70.733
Illinois,Florida,54,41.467,-88.012,27.452,-81.271
Louisiana,South Carolina,12,30.149,-91.142,33.977,-80.197
Oregon,California,108,44.514,-122.599,36.724,-120.107
Virginia,North Carolina,186,37.284,-77.817,35.645,-79.35
Wisconsin,Oklahoma,2,43.945,-90.303,36.129,-95.27
Ohio,Kansas,9,40.325,-83.237,38.997,-98.288
Pennsylvania,New York,181,40.579,-76.424,41.339,-74.898
Wisconsin,North Carolina,6,44.232,-89.112,35.307,-80.74
Arizona,South Carolina,4,33.08,-111.695,33.803,-80.503
Illinois,Alabama,7,40.47,-88.036,33.3,-86.646
Washington,Arkansas,2,47.558,-122.636,35.493,-93.177
New York,Colorado,23,41.069,-74.565,39.229,-105.319
Massachusetts,Missouri,5,42.179,-71.047,38.966,-92.732
District of Columbia,Texas,25,38.897,-77.024,31.164,-97.092
North Carolina,Mississippi,3,35.501,-80.646,32.097,-89.571
Arizona,Oklahoma,13,34.104,-112.085,35.79,-97.967
Florida,Missouri,22,27.686,-81.945,38.242,-91.901
North Carolina,West Virginia,14,35.233,-79.321,38.858,-80.799
Tennessee,Florida,53,35.815,-86.488,28.217,-82.23
Tennessee,Iowa,9,35.955,-86.321,41.6,-93.105
Kentucky,Wisconsin,3,37.546,-85.586,43.43,-88.181
Florida,Texas,166,27.384,-81.327,30.977,-97.358
New Jersey,Florida,44,40.462,-74.349,27.174,-81.195
District of Columbia,Virginia,689,38.898,-77.019,38.714,-77.33
Tennessee,West Virginia,11,36.04,-85.573,38.473,-81.166
South Carolina,Louisiana,14,34.082,-80.939,30.049,-90.646
New Mexico,Illinois,11,35.813,-106.102,40.678,-88.597
New Jersey,Texas,24,40.47,-74.348,31.661,-97.062
Maine,New Jersey,2,43.867,-69.341,40.552,-74.333
Mississippi,Louisiana,122,31.452,-89.627,30.514,-90.876
Mississippi,California,9,32.968,-90.216,36.049,-119.75
Minnesota,Alabama,1,43.676,-92.97,33.542,-86.786
Arizona,Nevada,97,34.651,-112.666,36.428,-115.377
